[config]
label = 'CMS Inclusive Jet measurement 2011'
short_label = 'CMS Incl. Jets 2011'
reference = 'Phys.Rev. D87 (2013) 11, 112002'
theory_type = fastNLO
theory_table = fnl2332d.tab
additional_datafiles = CMS_2013_1208923_stat_correlations.txt

[data_description]
y_lo             = bin
y_up             = bin
pt_lo            = bin
pt_up            = bin
xs               = data
xsnlo            = theory
stat             = exp_uncert:bintobin
uncor            = exp_uncert:uncorr
npcor            = theo_correction
lumierr          = exp_uncert:corr:multiplicative:cov
unf_err          = exp_uncert:corr:multiplicative:cov
High_PT_EXTR     = exp_uncert:corr:multiplicative:cov
FLAVOUR          = exp_uncert:corr:multiplicative:cov
RelativeStatEC2  = exp_uncert:corr:multiplicative:cov
RelativeJERCHF   = exp_uncert:corr:multiplicative:cov
RelativeJERC2    = exp_uncert:corr:multiplicative:cov
PileUpJetRate    = exp_uncert:corr:multiplicative:cov
PileUpPt         = exp_uncert:corr:multiplicative:cov
SINGLE_PION_0005 = exp_uncert:corr:multiplicative:cov
SINGLE_PION_BAR  = exp_uncert:corr:multiplicative:cov
SINGLE_PION_END  = exp_uncert:corr:multiplicative:cov
SINGLE_PION_0510 = exp_uncert:corr:multiplicative:cov
SINGLE_PION_1015 = exp_uncert:corr:multiplicative:cov
PileUpDataMC     = exp_uncert:corr:multiplicative:cov
PileUpOOT        = exp_uncert:corr:multiplicative:cov
TIME             = exp_uncert:corr:multiplicative:cov
PileUpBias       = exp_uncert:corr:multiplicative:cov
RelativeStatHF   = exp_uncert:corr:multiplicative:cov
RelativeJERC1    = exp_uncert:corr:multiplicative:cov
RelativeFSR      = exp_uncert:corr:multiplicative:cov
#pdf_uncert       = theo_uncert:bintobin

[data]
#  y_lo  y_up  pt_lo  pt_up  xs         stat        uncor      High_PT_EXTR  FLAVOUR     RelativeStatEC2  RelativeJERCHF  SINGLE_PION_0005  RelativeJERC2  ABSOLUTE    PileUpJetRate  unf_err     PileUpPt    npcor  SINGLE_PION_BAR  SINGLE_PION_END  SINGLE_PION_0510  PileUpDataMC  PileUpOOT   lumierr     TIME        PileUpBias  SINGLE_PION_1015  RelativeStatHF  RelativeJERC1  RelativeFSR  npcorerr
   1.5   2     114    133    1813       29.008      18.13      22.663        57.109      0                0               0                 0              53.484      45.325         68.894      65.268      1.105  0                1.813            0                 15.41         23.569      39.886      80.678      43.512      0                 0               22.663         8.1585       34.447
   1.5   2     133    153    792.7      15.854      7.927      11.098        22.592      0                0               0                 0              23.781      19.025         25.763      25.763      1.088  0                1.5854           0                 5.9453        9.5124      17.439      36.861      17.043      0                 0               10.305         3.9635       11.89
   1.5   2     153    174    355        8.165       3.55       5.68          9.23        0                0               0                 0              10.828      8.165          9.94        10.473      1.074  0                1.065            0                 2.485         3.905       7.81        17.218      7.1         0                 0               4.7925         1.775        4.615
   1.5   2     174    196    167.5      2.1775      1.675      3.015         4.02        0                0               0                 0              5.1925      3.685          4.4387      4.5225      1.064  0                0.8375           0                 1.0888        1.675       3.685       8.4587      3.015       0                 0               2.345          0.8375       1.8425
   1.5   2     196    220    82.78      1.2417      0.8278     1.6556        1.9039      0                0               0                 0              2.649       1.7384         2.1109      2.0695      1.055  0                0.49668          0                 0.49668       0.74502     1.8212      4.3873      1.4073      0                 0               1.2417         0.4139       0.74502
   1.5   2     220    245    40.37      0.68629     0.4037     0.86796       0.86796     0                0               0                 0              1.3322      0.8074         0.96888     0.92851     1.048  0                0.32296          0                 0.24222       0.34314     0.88814     2.2203      0.62573     0                 0               0.60555        0.24222      0.32296
   1.5   2     245    272    21.18      0.4236      0.2118     0.49773       0.43419     0                0               0                 0              0.72012     0.40242        0.49773     0.44478     1.042  0                0.2118           0                 0.1059        0.16944     0.46596     1.2178      0.30711     0                 0               0.33888        0.12708      0.14826
   1.5   2     272    300    10.57      0.26425     0.1057     0.26954       0.20611     0                0               0                 0              0.36995     0.19026        0.24311     0.2114      1.037  0                0.12684          0                 0.05285       0.07399     0.23254     0.6342      0.1427      0                 0               0.16912        0.06342      0.06342
   1.5   2     300    330    5.547      0.066564    0.05547    0.15532       0.10539     0                0               0                 0              0.20524     0.094299       0.12481     0.10539     1.033  0                0.083205         0                 0.027735      0.038829    0.12203     0.34669     0.072111    0                 0               0.094299       0.033282     0.027735
   1.5   2     330    362    2.806      0.039284    0.02806    0.08418       0.051911    0                0               0                 0              0.10663     0.047702       0.063135    0.047702    1.029  0                0.049105         0                 0.011224      0.018239    0.061732    0.18379     0.033672    0                 0               0.050508       0.018239     0.011224
   1.5   2     362    395    1.427      0.015697    0.01427    0.046378      0.025686    0                0               0                 0              0.05708     0.022832       0.032107    0.022832    1.026  0                0.02854          0                 0.005708      0.008562    0.031394    0.097036    0.015697    0                 0               0.026399       0.009989     0.005708
   1.5   2     395    430    0.7427     0.0096551   0.007427   0.025995      0.013369    0                0               0                 0              0.031193    0.011883       0.017082    0.01114     1.023  0                0.017453         0                 0.0029708     0.0044562   0.016339    0.053103    0.0077984   0                 0               0.014111       0.0051989    0.0022281
   1.5   2     430    468    0.3663     0.0054945   0.003663   0.013736      0.0065934   0                0               0                 0              0.0163      0.0054945      0.0082417   0.0051282   1.021  0                0.0098901        0                 0.0014652     0.0020147   0.0080586   0.027289    0.003663    0                 0               0.007326       0.0025641    0.0010989
   1.5   2     468    507    0.1841     0.003682    0.001841   0.007364      0.0033138   0                0               0                 0              0.0086527   0.0027615      0.0042343   0.0025774   1.019  0                0.0057071        0                 0.00064435    0.0009205   0.0040502   0.014452    0.0016569   0                 0               0.0038661      0.0014728    0.0003682
   1.5   2     507    548    0.08613    0.00077517  0.0008613  0.0037036     0.0015073   0                0               0                 0              0.0043065   0.0012058      0.0020241   0.0011197   1.017  0                0.0030146        0                 0.00025839    0.00043065  0.0018949   0.0070627   0.00077517  0                 0               0.0018518      0.00068904   0.00017226
   1.5   2     548    592    0.03938    0.00051194  0.0003938  0.0017918     0.00070884  0                0               0                 0              0.0020871   0.00055132     0.00092543  0.00047256  1.016  0                0.0015555        0                 0.00011814    0.0001969   0.00086636  0.003367    0.00031504  0                 0               0.00088605     0.00033473   7.876e-05
   1.5   2     592    638    0.018      0.000306    0.00018    0.000873      0.000333    0                0               0                 0              0.001017    0.000234       0.00045     0.000207    1.014  0                0.000792         0                 5.4e-05       8.1e-05     0.000396    0.001611    0.000144    0                 0               0.000423       0.000153     3.6e-05
   1.5   2     638    686    0.008217   0.00020543  8.217e-05  0.00042318    0.00015612  0                0               0                 0              0.00049713  0.00010682     0.00021364  9.0387e-05  1.013  0                0.00040674       0                 2.4651e-05    3.2868e-05  0.00018077  0.00076829  6.5736e-05  0                 0               0.00020132     7.3953e-05   1.6434e-05
   1.5   2     686    737    0.003605   0.00013338  3.605e-05  0.00019828    6.8495e-05  0                0               0                 0              0.00023433  4.6865e-05     9.7335e-05  3.605e-05   1.012  0                0.00019828       0                 9.0125e-06    1.442e-05   7.931e-05   0.00035329  2.5235e-05  0                 0               9.1928e-05     3.4248e-05   3.605e-06
   1.5   2     737    790    0.001452   8.2764e-05  1.452e-05  8.4216e-05    2.8314e-05  0                0               0                 0              0.00010091  1.7424e-05     4.356e-05   1.452e-05   1.011  0                8.8572e-05       0                 3.63e-06      5.808e-06   3.1944e-05  0.00014883  1.0164e-05  0                 0               3.8478e-05     1.452e-05    1.452e-06
   1.5   2     790    846    0.0005105  4.7476e-05  5.105e-06  3.1396e-05    1.021e-05   0                0               0                 0              3.8288e-05  6.126e-06      1.6591e-05  4.8498e-06  1.01   0                3.4459e-05       0                 1.2763e-06    2.042e-06   1.1231e-05  5.4624e-05  3.5735e-06  0                 0               1.4039e-05     5.3603e-06   5.105e-07
   1.5   2     846    905    0.000182   2.7846e-05  1.82e-06   1.183e-05     3.731e-06   0                0               0                 0              1.4651e-05  2.184e-06      6.916e-06   1.638e-06   1.009  0                1.3559e-05       0                 4.55e-07      6.37e-07    4.004e-06   2.0384e-05  1.092e-06   0                 0               5.369e-06      1.911e-06    1.82e-07
   1.5   2     905    967    7.258e-05  1.6911e-05  7.258e-07  4.9717e-06    1.5242e-06  0                0               0                 0              6.3145e-06  7.9838e-07     3.1935e-06  6.1693e-07  1.008  0                5.9153e-06       0                 1.4516e-07    2.1774e-07  1.5968e-06  8.5282e-06  4.3548e-07  0                 0               2.2137e-06     8.3467e-07   7.258e-08
   1.5   2     967    1248   1.045e-05  3.1246e-06  1.045e-07  8.2033e-07    2.4557e-07  0                0               0                 0              1.1129e-06  1.1495e-07     6.27e-07    8.36e-08    1.007  0                1.0816e-06       0                 2.09e-08      3.135e-08   2.299e-07   1.3742e-06  5.225e-08   0                 0               3.553e-07      1.3062e-07   1.045e-08
   2     2.5   114    133    1221       24.42       12.21      15.262        36.63       7.9365           0               0                 7.9365         36.019      31.746         42.735      50.061      1.093  0                1.221            0                 1.221         25.641      26.862      127.59      46.398      0                 0               16.483         10.378       21.978
   2     2.5   133    153    507.8      12.695      5.078      7.617         14.472      3.0468           0               0                 3.0468         15.488      12.695         15.488      19.296      1.077  0                0                0                 0.5078        9.6482      11.172      55.096      16.504      0                 0               7.8709         4.8241       7.1092
   2     2.5   153    174    223.6      6.708       2.236      3.913         6.2608      1.3416           0               0                 1.3416         7.267       5.4782         6.0372      7.9378      1.065  0                0.4472           0                 0.1118        3.913       4.9192      25.267      6.2608      0                 0               3.913          2.3478       2.6832
   2     2.5   174    196    100.7      1.8126      1.007      2.014         2.7189      0.55385          0               0                 0.55385        3.4742      2.4168         2.5678      3.3231      1.055  0                0.4028           0                 0.05035       1.6616      2.2154      11.883      2.4168      0                 0               1.863          1.0574       1.007
   2     2.5   196    220    44.05      0.92505     0.4405     1.0131        1.1673      0.22025          0               0                 0.22025        1.6078      1.0352         1.1012      1.3655      1.048  0                0.30835          0                 0.022025      0.68277     0.9691      5.4181      0.94707     0                 0               0.90302        0.50657      0.39645
   2     2.5   220    245    20.52      0.49248     0.2052     0.53352       0.53352     0.1026           0               0                 0.1026         0.79002     0.47196        0.49248     0.60534     1.041  0                0.2052           0                 0             0.3078      0.45144     2.6368      0.38988     0                 0               0.4617         0.2565       0.16416
   2     2.5   245    272    9.395      0.29124     0.09395    0.28185       0.23957     0.046975         0               0                 0.046975       0.38989     0.21139        0.22548     0.25836     1.036  0                0.12213          0                 0             0.13153     0.20669     1.2542      0.15502     0                 0               0.23018        0.12683      0.065765
   2     2.5   272    300    4.053      0.17023     0.04053    0.13578       0.10132     0.018239         0               0                 0.018239       0.18036     0.091192       0.095245    0.10538     1.032  0                0.068901         0                 0             0.052689    0.089166    0.56742     0.060795    0                 0               0.10943        0.058769     0.024318
   2     2.5   300    330    1.792      0.039424    0.01792    0.066304      0.0448      0.007168         0               0                 0.007168       0.08512     0.039424       0.042112    0.0448      1.028  0                0.037632         0                 0             0.0224      0.039424    0.26163     0.024192    0                 0               0.052864       0.02688      0.00896
   2     2.5   330    362    0.7782     0.020233    0.007782   0.031906      0.019066    0.0031128        0               0                 0.0031128      0.039688    0.016731       0.018677    0.018288    1.025  0                0.019455         0                 0             0.0093384   0.01712     0.11906     0.0097275   0                 0               0.024513       0.012451     0.0031128
   2     2.5   362    395    0.3184     0.00796     0.003184   0.014328      0.0078008   0.0011144        0               0                 0.0011144      0.017512    0.0068456      0.0078008   0.007164    1.022  0                0.009552         0                 0             0.0036616   0.0070048   0.050785    0.0036616   0                 0               0.010985       0.0054128    0.0012736
   2     2.5   395    430    0.1221     0.0039072   0.001221   0.006044      0.0029915   0.00042735       0               0                 0.00042735     0.007265    0.0025641      0.0031135   0.0026251   1.02   0                0.0043956        0                 0             0.001282    0.0026862   0.02033     0.001282    0                 0               0.0045177      0.0021978    0.0003663
   2     2.5   430    468    0.04641    0.0019956   0.0004641  0.0025293     0.001137    0.00016243       0               0                 0.00016243     0.0029934   0.00095141     0.0012531   0.00095141  1.018  0                0.0019492        0                 2.3205e-05    0.0004873   0.001021    0.0080753   0.00044089  0                 0               0.0018332      0.000905     0.00013923
   2     2.5   468    507    0.01616    0.0010504   0.0001616  0.00095344    0.00039592  4.848e-05        0               0                 4.848e-05      0.0011312   0.0003232      0.00046864  0.00031512  1.016  0                0.00079184       0                 8.08e-06      0.0001616   0.00035552  0.0029411   0.00013736  0                 0               0.0006868      0.00033128   4.848e-05
   2     2.5   507    548    0.005314   0.0001913   5.314e-05  0.0003401     0.00013019  1.3285e-05       0               0                 1.3285e-05     0.00040386  0.00010628     0.00017005  0.00010097  1.014  0                0.00029758       0                 2.657e-06     5.0483e-05  0.00011691  0.0010097   3.9855e-05  0                 0               0.00024179     0.00011691   1.0628e-05
   2     2.5   548    592    0.001634   0.00010294  1.634e-05  0.00011356    4.0033e-05  4.085e-06        0               0                 4.085e-06      0.0001348   3.268e-05      5.9641e-05  2.9412e-05  1.013  0                0.00010458       0                 8.17e-07      1.4706e-05  3.5948e-05  0.00032517  1.2255e-05  0                 0               8.0066e-05     3.7582e-05   3.268e-06
   2     2.5   592    638    0.0003233  4.2352e-05  3.233e-06  2.4248e-05    7.9208e-06  8.0825e-07       0               0                 8.0825e-07     2.8935e-05  6.466e-06      1.4548e-05  5.4961e-06  1.012  0                2.3601e-05       0                 3.233e-07     2.9097e-06  7.1126e-06  6.7408e-05  2.1015e-06  0                 0               1.6812e-05     7.7592e-06   6.466e-07
   2     2.5   638    686    9.167e-05  2.3009e-05  9.167e-07  7.4711e-06    2.2917e-06  2.2917e-07       0               0                 2.2917e-07     8.892e-06   1.7417e-06     5.2252e-06  1.5584e-06  1.011  0                7.5169e-06       0                 9.167e-08     7.7919e-07  2.0167e-06  1.9938e-05  5.5002e-07  0                 0               5.1335e-06     2.3834e-06   1.8334e-07
   2     2.5   686    905    7.92e-06   3.4452e-06  7.92e-08   7.7616e-07    2.0196e-07  1.584e-08        0               0                 1.584e-08      9.5436e-07  1.5048e-07     6.8508e-07  1.188e-07   1.009  0                8.6328e-07       0                 1.584e-08     5.94e-08    1.7424e-07  1.9364e-06  3.564e-08   0                 0               5.2272e-07     2.376e-07    7.92e-09
