[config]
label = 'D0 Inclusive Jet measurement'
short_label = ''
reference = ''
theory_table = fnt2009midp_cv21_I779574.tab

[data_description]
ylow             = bin
yhigh            = bin
ptlow            = bin
pthigh           = bin
xs               = data
stat             = exp_uncert:uncorr
uncor            = exp_uncert:uncorr
npcor            = theo_correction
lumierr          = exp_uncert:corr:m
unf_err          = exp_uncert:corr:m
High_PT_EXTR     = exp_uncert:corr:m
FLAVOUR          = exp_uncert:corr:m
RelativeStatEC2  = exp_uncert:corr:m
RelativeJERCHF   = exp_uncert:corr:m
RelativeJERC2    = exp_uncert:corr:m
PileUpJetRate    = exp_uncert:corr:m
PileUpPt         = exp_uncert:corr:m
SINGLE_PION_0005 = exp_uncert:corr:m
SINGLE_PION_BAR  = exp_uncert:corr:m
SINGLE_PION_END  = exp_uncert:corr:m
SINGLE_PION_0510 = exp_uncert:corr:m
SINGLE_PION_1015 = exp_uncert:corr:m
PileUpDataMC     = exp_uncert:corr:m
PileUpOOT        = exp_uncert:corr:m
TIME             = exp_uncert:corr:m
PileUpBias       = exp_uncert:corr:m
RelativeStatHF   = exp_uncert:corr:m
RelativeJERC1    = exp_uncert:corr:m
RelativeFSR      = exp_uncert:corr:m
# pdf_uncert     = theo_uncert:bintobin

[data]
# y_lo  y_up  pt     pt_low  pt_up  xs        npcorr  stat_up    stat_lo    uc_up     up_lo     EMES_up   EMES_lo   PES_up     PES_lo     HPTE_up   HPTE_lo   ETAC1_up  ETAC2_lo  DETS_up   DETS_lo   lumi_up   lumi_lo   ETAC2_up  ETAC2_lo  ETAC3_up  ETAC3_lo  ETAC4_up  ETAC4_lo  JESRB_up  JESRB_lo  RESM_up    RESM_lo   NGT_up    NGT_lo   ZS_up     ZS_lo     RES_up    RES_lo    ETACF_up  ETACF_lo  JESMPFB1_up  JESMPFB1_lo  JESMPFB2_up  JESMPFB2_lo  RAPUNF_up  RAPUNF_lo  TRIGM_up  TRIGM_lo  DIJETRESF1_up  DIJETRESF1_lo  DIJETRESF2_up  DIJETRESF2_lo  TRIGMATCH_up  TRIGMATCH_lo  CCRESF_up  CCRESF_lo
0.4   0.8   124.8  120.0   130.0  140.9     4.8     +0.6       -0.6       +0.8      -0.8      +4.1      -3.9      +4.1       -4.1       +0.4      -0.4      +0.0      -0.0      +4.4      -4.2      +9.2      -8.2      +3.9      -3.8      +0.0      -0.0      +0.0      -0.0      +1.5      -1.5      -0.4       +0.4      +0.3      -0.1     +3.7      -3.5      +1.0      -1.0      +0.6      -0.6      +2.4         -2.3         +0.0         -0.0         +0.0       -0.0       +0.3      -0.3      -3.1           +3.1           +1.8           -1.8           +0.0          -0.0          -0.6       +0.6
0.4   0.8   137.0  130.0   145.0  76.38     4.3     +0.31      -0.31      +0.46     -0.46     +2.22     -2.14     +2.37      -2.29      +0.38     -0.38     +0.0      -0.0      +2.37     -2.37     +4.96     -4.43     +2.22     -2.14     +0.0      -0.0      +0.0      -0.0      +0.84     -0.84     -0.23      +0.23     +0.15     -0.15    +1.83     -1.83     +0.53     -0.53     +0.31     -0.31     +1.22        -1.15        +0.0         -0.0         +0.0       -0.0       +0.38     -0.38     -1.68          +1.68          +0.84          -0.84          +0.0          -0.0          -0.31      +0.31
0.4   0.8   152.0  145.0   160.0  38.05     3.8     +0.23      -0.23      +0.23     -0.23     +1.14     -1.1      +1.26      -1.22      +0.27     -0.27     +0.0      -0.0      +1.26     -1.22     +2.47     -2.21     +1.14     -1.1      +0.0      -0.0      +0.0      -0.0      +0.42     -0.42     -0.08      +0.08     +0.08     -0.04    +0.88     -0.88     +0.27     -0.27     +0.15     -0.15     +0.57        -0.57        +0.0         -0.0         +0.0       -0.0       +0.19     -0.19     -0.8           +0.8           +0.3           -0.3           +0.0          -0.0          -0.15      +0.15
0.4   0.8   169.2  160.0   180.0  18.11     3.4     +0.05      -0.05      +0.11     -0.11     +0.56     -0.54     +0.63      -0.62      +0.18     -0.18     +0.0      -0.0      +0.62     -0.6      +1.18     -1.05     +0.56     -0.54     +0.0      -0.0      +0.0      -0.0      +0.2      -0.2      -0.02      +0.02     +0.04     -0.02    +0.38     -0.38     +0.13     -0.13     +0.07     -0.07     +0.29        -0.27        +0.0         -0.0         +0.0       -0.0       +0.13     -0.13     +-0.34         -0.36          +0.11          -0.11          +0.0          -0.0          -0.07      +0.07
0.4   0.8   189.3  180.0   200.0  8.105     3.1     +0.032     -0.032     +0.049    -0.049    +0.259    -0.251    +0.308     -0.3       +0.105    -0.105    +0.0      -0.0      +0.292    -0.284    +0.527    -0.47     +0.259    -0.251    +0.0      -0.0      +0.0      -0.0      +0.089    -0.089    +0.0       -0.0      +0.016    -0.008   +0.162    -0.162    +0.057    -0.057    +0.032    -0.032    +0.13        -0.13        +0.0         -0.0         +0.0       -0.0       +0.057    -0.057    -0.138         +0.138         +0.032         -0.032         +0.0          -0.0          -0.032     +0.032
0.4   0.8   209.4  200.0   220.0  3.779     2.8     +0.019     -0.019     +0.023    -0.023    +0.128    -0.125    +0.155     -0.151     +0.06     -0.06     +0.0      -0.0      +0.14     -0.14     +0.246    -0.219    +0.121    -0.117    +0.0      -0.0      +0.0      -0.0      +0.042    -0.042    +0.0       -0.0      +0.008    -0.004   +0.072    -0.072    +0.026    -0.026    +0.015    -0.015    +0.064       -0.064       +0.0         -0.0         +0.0       -0.0       +0.034    -0.034    -0.057         +0.057         +0.011         -0.011         +0.0          -0.0          -0.011     +0.011
0.4   0.8   229.4  220.0   240.0  1.853     2.7     +0.013     -0.013     +0.013    -0.013    +0.065    -0.063    +0.082     -0.08      +0.035    -0.035    +0.0      -0.0      +0.072    -0.07     +0.12     -0.107    +0.061    -0.057    +0.0      -0.0      +0.0      -0.0      +0.02     -0.02     +0.002     -0.002    +0.002    -0.002   +0.033    -0.033    +0.015    -0.015    +0.007    -0.007    +0.033       -0.033       +0.0         -0.0         +0.0       -0.0       +0.017    -0.017    -0.022         +0.022         +0.006         -0.006         +0.0          -0.0          -0.006     +0.006
0.4   0.8   251.6  240.0   265.0  0.8718    2.5     +0.0078    -0.0078    +0.0061   -0.0061   +0.0323   -0.0314   +0.0418    -0.0401    +0.0201   -0.0192   +0.0      -0.0      +0.0366   -0.0357   +0.0567   -0.0506   +0.0288   -0.0279   +0.0      -0.0      +0.0      -0.0      +0.0105   -0.0105   +0.0017    -0.0017   +9.0E-4   -9.0E-4  +0.0148   -0.0148   +0.007    -0.007    +0.0044   -0.0044   +0.0166      -0.0166      +0.0         -0.0         +0.0       -0.0       +0.0078   -0.0078   -0.0078        +0.0078        +0.0035        -0.0035        +0.0          -0.0          -0.0017    +0.0017
0.4   0.8   278.8  265.0   295.0  0.3532    2.5     +0.0046    -0.0046    +0.0028   -0.0028   +0.0141   -0.0134   +0.0187    -0.018     +0.0099   -0.0095   +0.0      -0.0      +0.0159   -0.0155   +0.023    -0.0205   +0.012    -0.0117   +0.0      -0.0      +0.0      -0.0      +0.0042   -0.0042   +0.0011    -0.0011   +4.0E-4   -4.0E-4  +0.0057   -0.0057   +0.0032   -0.0032   +0.0021   -0.0021   +0.0074      -0.0071      +0.0         -0.0         +0.0       -0.0       +0.0032   -0.0032   -0.0021        +0.0021        +0.0018        -0.0018        +0.0          -0.0          -4.0E-4    +4.0E-4
0.4   0.8   308.8  295.0   325.0  0.1381    2.4     +0.0029    -0.0029    +0.0012   -0.0012   +0.0059   -0.0058   +0.0081    -0.0079    +0.0047   -0.0046   +0.0      -0.0      +0.0066   -0.0065   +0.009    -0.008    +0.0048   -0.0047   +0.0      -0.0      +0.0      -0.0      +0.0018   -0.0018   +6.0E-4    -6.0E-4   +1.0E-4   -1.0E-4  +0.0021   -0.0021   +0.0014   -0.0014   +0.0011   -0.0011   +0.0032      -0.0032      +0.0         -0.0         +0.0       -0.0       +0.0012   -0.0012   -3.0E-4        +3.0E-4        +8.0E-4        -8.0E-4        +0.0          -0.0          +1.0E-4    -1.0E-4
0.4   0.8   340.9  325.0   360.0  0.0527    2.4     +0.00163   -0.00163   +5.8E-4   -5.8E-4   +0.00248  -0.00237  +0.00348   -0.00332   +0.00216  -0.00211  +0.0      -0.0      +0.00279  -0.00269  +0.00343  -0.00306  +0.00195  -0.0019   +0.0      -0.0      +0.0      -0.0      +7.4E-4   -7.4E-4   +2.6E-4    -2.6E-4   +5.0E-5   -5.0E-5  +7.9E-4   -7.9E-4   +5.8E-4   -5.8E-4   +5.3E-4   -5.3E-4   +0.00137     -0.00132     +0.0         -0.0         +0.0       -0.0       +4.7E-4   -4.7E-4   +1.1E-4        -1.1E-4        +3.7E-4        -3.7E-4        +0.0          -0.0          +1.6E-4    -1.6E-4
0.4   0.8   378.0  360.0   400.0  0.01539   2.3     +8.2E-4    -8.2E-4    +2.0E-4   -2.0E-4   +8.2E-4   -7.7E-4   +0.00115   -0.00111   +7.8E-4   -7.4E-4   +0.0      -0.0      +8.9E-4   -8.6E-4   +0.001    -8.9E-4   +6.3E-4   -6.0E-4   +0.0      -0.0      +0.0      -0.0      +2.3E-4   -2.3E-4   +1.2E-4    -1.2E-4   +2.0E-5   -2.0E-5  +2.3E-4   -2.2E-4   +2.0E-4   -2.0E-4   +2.2E-4   -2.0E-4   +4.5E-4      -4.5E-4      +0.0         -0.0         +0.0       -0.0       +1.4E-4   -1.4E-4   +9.0E-5        -9.0E-5        +1.4E-4        -1.4E-4        +0.0          -0.0          +1.1E-4    -1.1E-4
0.4   0.8   419.9  400.0   445.0  0.003741  2.3     +3.67E-4   -3.67E-4   +6.4E-5   -6.7E-5   +2.24E-4  -2.13E-4  +3.29E-4   -3.14E-4   +2.39E-4  -2.24E-4  +0.0      -0.0      +2.43E-4  -2.36E-4  +2.43E-4  -2.17E-4  +1.72E-4  -1.65E-4  +0.0      -0.0      +0.0      -0.0      +6.4E-5   -6.4E-5   +4.1E-5    -4.1E-5   +4.0E-6   -4.0E-6  +5.6E-5   -5.6E-5   +6.0E-5   -6.0E-5   +6.4E-5   -6.4E-5   +1.31E-4     -1.31E-4     +0.0         -0.0         +4.0E-6    -4.0E-6    +3.4E-5   -3.4E-5   +4.1E-5        -3.7E-5        +3.7E-5        -3.7E-5        +0.0          -0.0          +4.1E-5    -4.1E-5
0.4   0.8   466.7  445.0   495.0  7.379E-4  2.3     +1.505E-4  -1.505E-4  +1.77E-5  -1.77E-5  +5.17E-5  -4.87E-5  +7.75E-5   -7.31E-5   +6.05E-5  -5.61E-5  +0.0      -0.0      +5.46E-5  -5.24E-5  +4.8E-5   -4.28E-5  +4.13E-5  -3.91E-5  +0.0      -0.0      +0.0      -0.0      +1.4E-5   -1.4E-5   +1.18E-5   -1.18E-5  +7.0E-7   -7.0E-7  +1.11E-5  -1.11E-5  +1.55E-5  -1.55E-5  +1.7E-5   -1.7E-5   +3.25E-5     -3.17E-5     +0.0         -0.0         +7.0E-7    -7.0E-7    +6.6E-6   -6.6E-6   +1.11E-5       -1.03E-5       +8.9E-6        -8.9E-6        +0.0          -0.0          +1.33E-5   -1.33E-5
0.4   0.8   539.9  495.0   635.0  6.021E-5  2.3     +2.457E-5  -2.457E-5  +2.23E-6  -2.23E-6  +5.18E-6  -4.82E-6  +8.07E-6   -7.53E-6   +6.8E-6   -6.14E-6  +0.0      -0.0      +5.42E-6  -5.12E-6  +3.91E-6  -3.49E-6  +4.82E-6  -4.46E-6  +0.0      -0.0      +0.0      -0.0      +1.45E-6  -1.38E-6  +1.57E-6   -1.57E-6  +6.0E-8   -6.0E-8  +1.02E-6  -1.02E-6  +1.87E-6  -1.87E-6  +2.05E-6  -1.99E-6  +3.61E-6     -3.49E-6     +0.0         -0.0         +1.8E-7    -1.8E-7    +5.4E-7   -5.4E-7   +1.08E-6       -1.02E-6       +7.8E-7        -7.8E-7        +0.0          -0.0          +1.81E-6   -1.75E-6
0.8   1.2   54.5   50.0    60.0   17563.0   13.5    +140.0     -140.0     +281.0    -281.0    +474.0    -474.0    +386.0     -368.0     +0.0      -0.0      +0.0      -0.0      +562.0    -562.0    +1141.0   -1018.0   +456.0    -439.0    +0.0      -0.0      +0.0      -0.0      +456.0    -456.0    -158.0     +158.0    +421.0    -281.0   +737.0    -720.0    +281.0    -281.0    +158.0    -158.0    +526.0       -509.0       +0.0         -0.0         +0.0       -0.0       +35.0     -35.0     +140.0         -140.0         +790.0         -772.0         +684.0        -684.0        -17.0      +17.0
0.8   1.2   64.6   60.0    70.0   6579.0    11.4    +85.0      -85.0      +85.0     -85.0     +177.0    -171.0    +151.0     -151.0     -6.0      +6.0      +0.0      -0.0      +197.0    -190.0    +427.0    -381.0    +171.0    -164.0    +0.0      -0.0      +0.0      -0.0      +151.0    -151.0    -59.0      +59.0     +138.0    -92.0    +256.0    -250.0    +98.0     -98.0     +52.0     -46.0     +177.0       -171.0       +0.0         -0.0         +0.0       -0.0       +13.0     -13.0     -26.0          +26.0          +230.0         -223.0         +256.0        -256.0        -13.0      +13.0
0.8   1.2   74.6   70.0    80.0   2786.0    9.7     +55.0      -55.0      +30.0     -30.0     +75.0     -75.0     +69.0      -66.0      -2.0      +2.0      +0.0      -0.0      +83.0     -80.0     +181.0    -161.0    +72.0     -72.0     +0.0      -0.0      +0.0      -0.0      +58.0     -58.0     -27.0      +27.0     +52.0     -36.0    +100.0    -100.0    +39.0     -39.0     +19.0     -19.0     +66.0        -64.0        +0.0         -0.0         +0.0       -0.0       +5.0      -5.0      -33.0          +33.0          +78.0          -78.0          +108.0        -108.0        -8.0       +8.0
0.8   1.2   84.7   80.0    90.0   1283.0    8.3     +38.0      -38.0      +12.0     -12.0     +35.0     -34.0     +33.0      -33.0      +1.0      -1.0      +0.0      -0.0      +38.0     -37.0     +83.0     -74.0     +34.0     -33.0     +0.0      -0.0      +0.0      -0.0      +25.0     -24.0     -12.0      +12.0     +23.0     -15.0    +43.0     -42.0     +16.0     -16.0     +7.0      -7.0      +26.0        -26.0        +0.0         -0.0         +0.0       -0.0       +2.0      -2.0      +-20.0         -21.0          +29.0          -29.0          +50.0         -50.0         -3.0       +3.0
0.8   1.2   94.7   90.0    100.0  654.0     7.1     +7.2       -7.2       +5.9      -5.9      +18.3     -17.7     +18.3      -17.7      +2.0      -2.0      +0.0      -0.0      +19.6     -19.0     +42.5     -37.9     +17.7     -17.0     +0.0      -0.0      +0.0      -0.0      +12.4     -12.4     -7.2       +7.2      +11.8     -7.8     +20.9     -20.3     +8.5      -8.5      +3.9      -3.9      +12.4        -12.4        +0.0         -0.0         +0.0       -0.0       +1.3      -1.3      +-12.4         -13.1          +12.4          -12.4          +13.1         -13.1         -2.6       +2.6
0.8   1.2   104.7  100.0   110.0  338.0     6.2     +5.1       -5.1       +3.0      -3.0      +9.5      -9.5      +9.8       -9.8       +1.7      -1.7      +0.0      -0.0      +10.5     -10.1     +22.0     -19.6     +9.5      -9.1      +0.0      -0.0      +0.0      -0.0      +6.1      -6.1      -3.7       +3.7      +5.7      -4.1     +10.1     -10.1     +4.1      -4.1      +2.0      -2.0      +6.1         -5.7         +0.0         -0.0         +0.0       -0.0       +0.7      -0.7      +-7.1          -7.4           +5.4           -5.4           +6.8          -6.8          -1.4       +1.4
0.8   1.2   116.9  110.0   125.0  169.0     5.4     +0.8       -0.8       +1.4      -1.4      +4.9      -4.7      +5.2       -5.1       +1.2      -1.2      +0.0      -0.0      +5.4      -5.2      +11.0     -9.8      +4.9      -4.7      +0.0      -0.0      +0.0      -0.0      +3.0      -3.0      -2.0       +2.0      +2.9      -2.0     +4.9      -4.7      +2.0      -2.0      +1.0      -1.0      +2.7         -2.7         +0.0         -0.0         +0.0       -0.0       +0.3      -0.3      +-3.7          -3.9           +2.2           -2.2           +2.4          -2.4          -0.7       +0.7
0.8   1.2   132.0  125.0   140.0  74.54     4.5     +0.6       -0.6       +0.6      -0.6      +2.24     -2.16     +2.53      -2.46      +0.75     -0.75     +0.0      -0.0      +2.46     -2.39     +4.85     -4.32     +2.24     -2.16     +0.0      -0.0      +0.0      -0.0      +1.34     -1.34     -0.97      +0.97     +1.27     -0.82    +2.01     -1.94     +0.89     -0.89     +0.45     -0.45     +1.12        -1.04        +0.0         -0.0         +0.0       -0.0       +0.15     -0.15     +-1.64         -1.71          +0.82          -0.75          +1.04         -1.04         -0.37      +0.37
0.8   1.2   147.0  140.0   155.0  36.13     3.9     +0.18      -0.18      +0.29     -0.29     +1.12     -1.08     +1.3       -1.26      +0.43     -0.43     +0.0      -0.0      +1.23     -1.23     +2.35     -2.1      +1.12     -1.08     +0.0      -0.0      +0.0      -0.0      +0.65     -0.65     -0.51      +0.51     +0.61     -0.43    +0.9      -0.9      +0.43     -0.43     +0.22     -0.22     +0.51        -0.47        +0.0         -0.0         +0.0       -0.0       +0.18     -0.18     -0.79          +0.79          +0.29          -0.29          +0.0          -0.0          -0.18      +0.18
0.8   1.2   162.0  155.0   170.0  17.94     3.5     +0.14      -0.14      +0.16     -0.16     +0.57     -0.56     +0.68      -0.66      +0.27     -0.27     +0.0      -0.0      +0.65     -0.63     +1.17     -1.04     +0.57     -0.56     +0.0      -0.0      +0.0      -0.0      +0.34     -0.34     -0.27      +0.27     +0.3      -0.22    +0.43     -0.43     +0.23     -0.23     +0.11     -0.11     +0.25        -0.25        +0.0         -0.0         +0.0       -0.0       +0.09     -0.09     -0.38          +0.38          +0.11          -0.11          +0.0          -0.0          +-0.07     -0.09
0.8   1.2   179.2  170.0   190.0  8.458     3.1     +0.085     -0.085     +0.085    -0.085    +0.279    -0.271    +0.347     -0.338     +0.152    -0.152    +0.0      -0.0      +0.321    -0.313    +0.55     -0.491    +0.279    -0.271    +0.0      -0.0      +0.0      -0.0      +0.161    -0.161    -0.144     +0.144    +0.144    -0.101   +0.195    -0.195    +0.11     -0.11     +0.051    -0.051    +0.118       -0.118       +0.0         -0.0         +0.0       -0.0       +0.042    -0.042    -0.161         +0.161         +0.042         -0.042         +0.0          -0.0          -0.034     +0.034
0.8   1.2   199.3  190.0   210.0  3.641     2.8     +0.022     -0.022     +0.04     -0.04     +0.127    -0.124    +0.164     -0.16      +0.08     -0.076    +0.0      -0.0      +0.146    -0.142    +0.237    -0.211    +0.127    -0.124    +0.0      -0.0      +0.0      -0.0      +0.073    -0.073    -0.069     +0.069    +0.062    -0.044   +0.08     -0.076    +0.051    -0.051    +0.022    -0.022    +0.055       -0.055       +0.0         -0.0         +0.0       -0.0       +0.044    -0.044    -0.062         +0.062         +0.011         -0.011         +0.0          -0.0          -0.015     +0.015
0.8   1.2   219.3  210.0   230.0  1.633     2.6     +0.013     -0.013     +0.02     -0.02     +0.06     -0.059    +0.08      -0.077     +0.042    -0.041    +0.0      -0.0      +0.07     -0.069    +0.106    -0.095    +0.06     -0.059    +0.0      -0.0      +0.0      -0.0      +0.034    -0.034    +-0.036    -0.034    +0.029    -0.02    +0.034    -0.034    +0.024    -0.024    +0.011    -0.011    +0.026       -0.026       +0.0         -0.0         +0.0       -0.0       +0.02     -0.02     -0.023         +0.023         +0.003         -0.003         +0.0          -0.0          -0.005     +0.005
0.8   1.2   239.4  230.0   250.0  0.757     2.5     +0.0076    -0.0076    +0.0098   -0.0098   +0.0303   -0.0288   +0.0401    -0.0386    +0.0227   -0.022    +0.0      -0.0      +0.0341   -0.0333   +0.0492   -0.0439   +0.0295   -0.0288   +0.0      -0.0      +0.0      -0.0      +0.0167   -0.0167   -0.0182    +0.0182   +0.0136   -0.0091  +0.0151   -0.0151   +0.0129   -0.0129   +0.0068   -0.0061   +0.0129      -0.0121      +0.0         -0.0         +0.0       -0.0       +0.0106   -0.0106   -0.0091        +0.0091        +0.0023        -0.0023        +0.0          -0.0          -0.0023    +0.0023
0.8   1.2   259.4  250.0   270.0  0.3551    2.4     +0.005     -0.005     +0.0053   -0.0053   +0.0149   -0.0146   +0.0206    -0.0199    +0.0124   -0.0121   +0.0      -0.0      +0.017    -0.0167   +0.0231   -0.0206   +0.0149   -0.0142   +0.0      -0.0      +0.0      -0.0      +0.0082   -0.0082   -0.0099    +0.0099   +0.0067   -0.0043  +0.0071   -0.0067   +0.0064   -0.0064   +0.0036   -0.0036   +0.0064      -0.006       +0.0         -0.0         +4.0E-4    -4.0E-4    +0.005    -0.005    -0.0032        +0.0032        +0.0014        -0.0014        +0.0          -0.0          -7.0E-4    +7.0E-4
0.8   1.2   283.6  270.0   300.0  0.143     2.3     +0.0026    -0.0026    +0.0026   -0.0026   +0.0066   -0.0063   +0.0092    -0.0087    +0.0059   -0.0057   +0.0      -0.0      +0.0074   -0.0073   +0.0093   -0.0083   +0.0066   -0.0063   +0.0      -0.0      +0.0      -0.0      +0.0036   -0.0034   +-0.0046   -0.0047   +0.003    -0.0019  +0.0027   -0.0027   +0.003    -0.003    +0.0017   -0.0017   +0.0027      -0.0027      +0.0         -0.0         +1.0E-4    -1.0E-4    +0.002    -0.002    -7.0E-4        +7.0E-4        +7.0E-4        -7.0E-4        +0.0          -0.0          +0.0       -0.0
0.8   1.2   315.6  300.0   335.0  0.04104   2.3     +0.00123   -0.00123   +9.4E-4   -9.4E-4   +0.00209  -0.00201  +0.003     -0.00287   +0.00205  -0.00197  +0.0      -0.0      +0.00238  -0.0023   +0.00267  -0.00238  +0.00218  -0.00209  +0.0      -0.0      +0.0      -0.0      +0.00111  -0.00111  +-0.00164  -0.00168  +9.4E-4   -5.7E-4  +7.8E-4   -7.8E-4   +0.00103  -0.00103  +5.7E-4   -5.7E-4   +8.6E-4      -8.6E-4      +0.0         -0.0         +8.0E-5    -8.0E-5    +5.7E-4   -5.7E-4   -4.0E-5        +4.0E-5        +2.9E-4        -2.9E-4        +0.0          -0.0          +8.0E-5    -8.0E-5
0.8   1.2   352.5  335.0   375.0  0.0103    2.3     +5.4E-4    -5.4E-4    +3.2E-4   -3.2E-4   +6.0E-4   -5.7E-4   +8.8E-4    -8.3E-4    +6.5E-4   -6.1E-4   +0.0      -0.0      +6.7E-4   -6.5E-4   +6.7E-4   -6.0E-4   +6.7E-4   -6.3E-4   +0.0      -0.0      +0.0      -0.0      +3.2E-4   -3.1E-4   +-5.4E-4   -5.6E-4   +2.9E-4   -1.6E-4  +2.0E-4   -1.9E-4   +3.3E-4   -3.2E-4   +1.8E-4   -1.8E-4   +2.5E-4      -2.4E-4      +0.0         -0.0         +3.0E-5    -3.0E-5    +1.4E-4   -1.4E-4   +4.0E-5        -4.0E-5        +9.0E-5        -9.0E-5        +0.0          -0.0          +5.0E-5    -5.0E-5
0.8   1.2   392.4  375.0   415.0  0.002388  2.2     +2.36E-4   -2.36E-4   +1.07E-4  -1.07E-4  +1.6E-4   -1.5E-4   +2.44E-4   -2.29E-4   +1.93E-4  -1.79E-4  +0.0      -0.0      +1.79E-4  -1.72E-4  +1.55E-4  -1.39E-4  +2.01E-4  -1.84E-4  +0.0      -0.0      +0.0      -0.0      +8.4E-5   -8.4E-5   +-1.65E-4  -1.74E-4  +8.8E-5   -4.8E-5  +4.5E-5   -4.5E-5   +9.8E-5   -9.6E-5   +5.3E-5   -5.3E-5   +6.7E-5      -6.4E-5      +0.0         -0.0         +1.0E-5    -1.0E-5    +3.3E-5   -3.3E-5   +2.4E-5        -2.4E-5        +2.6E-5        -2.6E-5        +0.0          -0.0          +2.4E-5    -2.4E-5
0.8   1.2   449.5  415.0   520.0  1.565E-4  2.2     +3.07E-5   -3.07E-5   +1.11E-5  -1.1E-5   +1.25E-5  -1.16E-5  +1.97E-5   -1.83E-5   +1.69E-5  -1.53E-5  +0.0      -0.0      +1.38E-5  -1.31E-5  +1.02E-5  -9.1E-6   +1.82E-5  -1.64E-5  +0.0      -0.0      +0.0      -0.0      +6.7E-6   -6.4E-6   +-1.53E-5  -1.71E-5  +9.2E-6   -4.9E-6  +3.1E-6   -3.1E-6   +9.2E-6   -8.9E-6   +4.9E-6   -4.7E-6   +5.2E-6      -5.0E-6      +0.0         -0.0         +1.3E-6    -1.3E-6    +2.2E-6   -2.2E-6   +2.5E-6        -2.3E-6        +2.2E-6        -2.0E-6        +0.0          -0.0          +2.8E-6    -2.8E-6
1.2   1.6   54.5   50.0    60.0   15113.0   15.5    +136.0     -136.0     +317.0    -317.0    +438.0    -423.0    +392.0     -377.0     -15.0     +15.0     +0.0      -0.0      +528.0    -513.0    +982.0    -876.0    +0.0      -0.0      +287.0    -287.0    +0.0      -0.0      +574.0    -559.0    +30.0      -30.0     +136.0    -120.0   +906.0    -861.0    +211.0    -211.0    +0.0      -0.0      +120.0       -120.0       +559.0       -528.0       +0.0       -0.0       +30.0     -30.0     +136.0         -136.0         +604.0         -589.0         +710.0        -710.0        -15.0      +15.0
1.2   1.6   64.6   60.0    70.0   5225.0    12.6    +78.0      -78.0      +94.0     -94.0     +151.0    -146.0    +141.0     -141.0     +10.0     -10.0     +0.0      -0.0      +172.0    -167.0    +339.0    -303.0    +0.0      -0.0      +104.0    -99.0     +0.0      -0.0      +177.0    -172.0    +0.0       -0.0      +41.0     -36.0    +292.0    -282.0    +67.0     -67.0     +0.0      -0.0      +36.0        -36.0        +177.0       -172.0       +0.0       -0.0       +10.0     -10.0     -26.0          +26.0          +167.0         -161.0         +245.0        -245.0        -10.0      +10.0
1.2   1.6   74.6   70.0    80.0   2179.0    10.4    +50.0      -50.0      +34.0     -34.0     +63.0     -61.0     +63.0      -63.0      +10.0     -10.0     +0.0      -0.0      +71.0     -69.0     +141.0    -126.0    +0.0      -0.0      +43.0     -41.0     +0.0      -0.0      +69.0     -67.0     -4.0       +4.0      +17.0     -13.0    +115.0    -111.0    +26.0     -26.0     +0.0      -0.0      +13.0        -13.0        +69.0        -67.0        +0.0       -0.0       +4.0      -4.0      -28.0          +28.0          +58.0          -56.0          +102.0        -102.0        -6.0       +6.0
1.2   1.6   84.6   80.0    90.0   956.5     8.6     +8.6       -8.6       +14.3     -14.3     +28.7     -27.7     +29.7      -29.7      +6.7      -6.7      +0.0      -0.0      +31.6     -30.6     +62.2     -55.5     +0.0      -0.0      +19.1     -19.1     +0.0      -0.0      +28.7     -28.7     -2.9       +2.9      +6.7      -5.7     +47.8     -45.9     +11.5     -11.5     +0.0      -0.0      +4.8         -4.8         +28.7        -27.7        +0.0       -0.0       +1.9      -1.9      -17.2          +17.2          +22.0          -21.0          +25.8         -25.8         -3.8       +3.8
1.2   1.6   94.7   90.0    100.0  460.1     7.2     +1.8       -1.8       +6.9      -6.9      +13.8     -13.3     +15.2      -15.2      +4.6      -4.6      +0.0      -0.0      +15.6     -15.2     +29.9     -26.7     +0.0      -0.0      +9.7      -9.2      +0.0      -0.0      +13.8     -13.3     -1.8       +1.8      +3.2      -2.3     +22.1     -21.2     +5.5      -5.5      +0.0      -0.0      +2.3         -2.3         +13.3        -12.9        +0.0       -0.0       +0.9      -0.9      +-9.7          -10.1          +9.2           -8.7           +9.7          -9.7          -1.8       +1.8
1.2   1.6   104.7  100.0   110.0  233.1     6.2     +1.2       -1.2       +3.5      -3.5      +7.2      -7.0      +8.2       -8.2       +2.8      -2.8      +0.0      -0.0      +8.2      -7.9      +15.2     -13.5     +0.0      -0.0      +5.1      -4.9      +0.0      -0.0      +6.8      -6.8      -1.2       +1.2      +1.6      -1.2     +10.7     -10.3     +2.8      -2.8      +0.0      -0.0      +1.2         -1.2         +6.8         -6.5         +0.0       -0.0       +0.5      -0.5      +-5.4          -5.6           +4.0           -4.0           +4.9          -4.9          +-0.9      -1.2
